Team,xG,xGA,xGD,Open Play xG,Open Play xGA,Open Play xGD,Set Piece xG,Set Piece xGA,Set Piece xGD,npxG,npxGA,npxGD,Goals,Goals Conceded,GD,GD-xGD,Possession,Field Tilt,Avg Pass Height,xT,xT Against,Passes in Opposition Half,Passes into Box,Shots,Shots Faced,Shots per 1.0 xT,Shots Faced per 1.0 xT Against,PPDA,High Recoveries,High Recoveries Against,Crosses,Corners,Fouls,On-Ball Pressure,On-Ball Pressure Share,Off-Ball Pressure,Off-Ball Pressure Share,Game Control,Game Control Share,Throw-Ins into the Box,Match,Date
Stade Briochin,0.23,1.86,-1.63,0.23,1.10,-0.87,0.00,0.00,0.00,0.23,1.10,-0.87,0,2,-2,-0.37,47.50,41.0,40.67,0.49,0.47,144,6,4,9,8.16,19.15,12.78,6,7,13,2,10,50.2,33.74,42.53,45.51,34.17,19.95,1,Sochaux 2-0 Stade Briochin,2025-08-29
Sochaux,1.86,0.23,1.63,1.10,0.23,0.87,0.00,0.00,0.00,1.10,0.23,0.87,2,0,2,0.37,52.50,59.0,45.11,0.47,0.49,189,7,9,4,19.15,8.16,12.12,7,6,17,2,16,98.6,66.26,50.93,54.49,137.1,80.05,1,Sochaux 2-0 Stade Briochin,2025-08-29
Bourg-Péronnas,1.07,1.96,-0.89,0.31,0.91,-0.60,0.00,0.29,-0.29,0.31,1.20,-0.89,1,1,0,0.89,43.40,45.25,43.74,0.23,1.09,141,5,6,9,26.09,8.26,13.23,2,6,21,4,17,41.9,32.84,75.2,67.83,77.7,50.07,0,Le Puy Foot 1-1 Bourg-Péronnas,2025-08-29
Le Puy Foot,1.96,1.07,0.89,0.91,0.31,0.60,0.29,0.00,0.29,1.20,0.31,0.89,1,1,0,-0.89,56.60,54.75,45.61,1.09,0.23,196,8,9,6,8.26,26.09,6.36,6,2,16,3,20,85.7,67.16,35.67,32.17,77.47,49.93,0,Le Puy Foot 1-1 Bourg-Péronnas,2025-08-29
Caen,0.65,1.05,-0.40,0.44,0.98,-0.54,0.21,0.07,0.14,0.65,1.05,-0.40,2,1,1,1.40,46.50,60.81,49.22,0.54,0.55,177,8,9,11,16.67,20.0,8.04,8,2,14,4,19,68.1,60.16,59.27,76.38,110.03,87.03,2,Fleury 1-2 Caen,2025-08-29
Fleury,1.05,0.65,0.40,0.98,0.44,0.54,0.07,0.21,-0.14,1.05,0.65,0.40,1,2,-1,-1.40,53.50,39.19,42.43,0.55,0.54,150,11,11,9,20.0,16.67,6.51,2,8,13,3,19,45.1,39.84,18.33,23.62,16.4,12.97,0,Fleury 1-2 Caen,2025-08-29
Orléans,0.58,0.46,0.12,0.52,0.46,0.06,0.06,0.00,0.06,0.58,0.46,0.12,1,0,1,0.88,45.90,45.25,42.52,0.64,0.3,158,11,6,5,9.38,16.67,9.33,9,5,17,6,19,58.5,45.74,99.33,77.93,127.43,70.46,1,Châteauroux 0-1 Orléans,2025-08-29
Châteauroux,0.46,0.58,-0.12,0.46,0.52,-0.06,0.00,0.06,-0.06,0.46,0.58,-0.12,0,1,-1,-0.88,54.10,54.75,43.22,0.3,0.64,211,4,5,6,16.67,9.38,11.18,5,9,17,5,15,69.4,54.26,28.13,22.07,53.43,29.54,0,Châteauroux 0-1 Orléans,2025-08-29
Paris 13 Atletico,1.07,3.28,-2.21,0.09,2.45,-2.36,0.22,0.07,0.15,0.31,2.52,-2.21,2,4,-2,0.21,43.00,47.79,42.28,0.45,0.84,155,7,4,14,8.89,16.67,11.17,7,5,15,7,13,47.8,31.68,83.73,74.81,67.61,30.12,2,Dijon 4-2 Paris 13 Atletico,2025-08-29
Dijon,3.28,1.07,2.21,2.45,0.09,2.36,0.07,0.22,-0.15,2.52,0.31,2.21,4,2,2,-0.21,57.00,52.21,41.37,0.84,0.45,165,8,14,4,16.67,8.89,7.74,5,7,11,1,20,103.1,68.32,28.2,25.19,156.86,69.88,1,Dijon 4-2 Paris 13 Atletico,2025-08-29
Concarneau,0.42,1.60,-1.18,0.42,1.31,-0.89,0.00,0.29,-0.29,0.42,1.60,-1.18,1,1,0,1.18,38.50,45.16,45.22,0.28,0.27,116,5,6,16,21.43,59.26,10.97,8,7,20,2,13,27.2,26.54,103.07,93.19,88.9,72.95,2,Aubagne 1-1 Concarneau,2025-08-29
Aubagne,1.60,0.42,1.18,1.31,0.42,0.89,0.29,0.00,0.29,1.60,0.42,1.18,1,1,0,-1.18,61.50,54.84,41.61,0.27,0.28,159,6,16,6,59.26,21.43,7.87,7,8,20,5,12,75.3,73.46,7.53,6.81,32.97,27.05,11,Aubagne 1-1 Concarneau,2025-08-29
Quevilly-Rouen Métropole,0.83,1.28,-0.45,0.72,0.44,0.28,0.11,0.08,0.03,0.83,0.52,0.31,1,2,-1,-0.55,39.70,41.4,45.23,0.46,0.36,118,10,10,10,21.74,27.78,10.00,3,5,15,4,17,62.2,32.88,78.2,94.36,94.67,53.22,2,Villefranche 2-1 Quevilly-Rouen Métropole,2025-08-22
Villefranche,1.28,0.83,0.45,0.44,0.72,-0.28,0.08,0.11,-0.03,0.52,0.83,-0.31,2,1,1,0.55,60.30,58.6,47.27,0.36,0.46,195,11,10,10,27.78,21.74,5.82,5,3,26,9,12,127.0,67.12,4.67,5.64,83.23,46.78,2,Villefranche 2-1 Quevilly-Rouen Métropole,2025-08-22
Dijon,1.37,0.66,0.71,1.15,0.57,0.58,0.21,0.09,0.12,1.37,0.66,0.71,0,0,0,-0.71,61.20,58.02,46.74,0.65,0.66,259,11,12,10,18.46,15.15,13.83,3,4,31,11,9,96.5,66.1,12.73,12.38,60.63,39.99,1,Stade Briochin 0-0 Dijon,2025-08-22
Stade Briochin,0.66,1.37,-0.71,0.57,1.15,-0.58,0.09,0.21,-0.12,0.66,1.37,-0.71,0,0,0,0.71,38.80,41.98,43.51,0.66,0.65,153,10,10,12,15.15,18.46,19.27,4,3,14,5,8,49.5,33.9,90.07,87.62,90.97,60.01,0,Stade Briochin 0-0 Dijon,2025-08-22
Versailles,1.99,1.73,0.26,1.99,1.54,0.45,0.00,0.19,-0.19,1.99,1.73,0.26,2,0,2,1.74,32.40,28.94,42.40,0.64,0.9,114,10,6,19,9.38,21.11,18.07,0,3,11,3,16,9.8,4.29,92.53,91.68,53.5,34.77,0,Caen 0-2 Versailles,2025-08-22
Caen,1.73,1.99,-0.26,1.54,1.99,-0.45,0.19,0.00,0.19,1.73,1.99,-0.26,0,2,-2,-1.74,67.60,71.06,50.39,0.9,0.64,346,17,19,6,21.11,9.38,9.03,3,0,30,8,8,218.6,95.71,8.4,8.32,100.37,65.23,0,Caen 0-2 Versailles,2025-08-22
Fleury,1.63,1.35,0.28,1.63,0.51,1.12,0.00,0.09,-0.09,1.63,0.59,1.04,0,1,-1,-1.28,41.50,34.78,40.70,0.33,0.61,111,5,8,10,24.24,16.39,12.62,3,5,8,2,15,46.4,30.43,87.73,78.66,70.93,51.28,0,Paris 13 Atletico 1-0 Fleury,2025-08-22
Paris 13 Atletico,1.35,1.63,-0.28,0.51,1.63,-1.12,0.09,0.00,0.09,0.59,1.63,-1.04,1,0,1,1.28,58.50,65.22,46.90,0.61,0.33,211,6,10,8,16.39,24.24,8.58,5,3,14,3,15,106.1,69.57,23.8,21.34,67.4,48.72,2,Paris 13 Atletico 1-0 Fleury,2025-08-22
Valenciennes,1.17,3.07,-1.90,1.17,2.43,-1.26,0.00,0.64,-0.64,1.17,3.07,-1.90,1,2,-1,0.90,57.80,60.12,45.13,0.6,0.61,267,9,10,13,16.67,21.31,13.82,7,7,20,2,6,94.1,61.22,24.87,17.21,20.47,11.43,0,Orléans 2-1 Valenciennes,2025-08-22
Orléans,3.07,1.17,1.90,2.43,1.17,1.26,0.64,0.00,0.64,3.07,1.17,1.90,2,1,1,-0.90,42.20,39.88,41.33,0.61,0.6,139,8,13,10,21.31,16.67,18.36,7,7,10,3,11,59.6,38.78,119.6,82.79,158.6,88.57,0,Orléans 2-1 Valenciennes,2025-08-22
Châteauroux,0.75,2.36,-1.61,0.72,2.17,-1.45,0.03,0.19,-0.16,0.75,2.36,-1.61,2,2,0,1.61,32.60,21.97,37.82,0.22,1.9,71,7,5,27,22.73,14.21,14.42,5,1,7,2,17,19.9,6.4,109.33,88.17,36.73,30.87,0,Le Puy Foot 2-2 Châteauroux,2025-08-22
Le Puy Foot,2.36,0.75,1.61,2.17,0.72,1.45,0.19,0.03,0.16,2.36,0.75,1.61,2,2,0,-1.61,67.40,78.03,54.93,1.9,0.22,350,20,27,5,14.21,22.73,6.83,1,5,37,12,14,291.2,93.6,14.67,11.83,82.27,69.13,0,Le Puy Foot 2-2 Châteauroux,2025-08-22
Concarneau,1.38,1.75,-0.37,1.17,0.95,0.22,0.21,0.80,-0.59,1.38,1.75,-0.37,2,0,2,2.37,31.70,39.78,40.42,0.47,1.28,99,10,6,15,12.77,11.72,12.12,4,7,8,3,23,31.0,23.54,115.13,97.19,121.83,77.37,0,Bourg-Péronnas 0-2 Concarneau,2025-08-22
Bourg-Péronnas,1.75,1.38,0.37,0.95,1.17,-0.22,0.80,0.21,0.59,1.75,1.38,0.37,0,2,-2,-2.37,68.30,60.22,45.10,1.28,0.47,242,21,15,6,11.72,12.77,6.49,7,4,33,8,9,100.7,76.46,3.33,2.81,35.63,22.63,2,Bourg-Péronnas 0-2 Concarneau,2025-08-22
Paris 13 Atletico,0.87,0.97,-0.10,0.44,0.94,-0.50,0.43,0.04,0.39,0.87,0.97,-0.10,1,2,-1,-0.90,51.10,51.99,43.77,0.67,0.72,159,14,5,8,7.46,11.11,8.08,7,7,19,4,10,60.7,46.12,49.4,54.33,81.73,47.8,3,Versailles 2-1 Paris 13 Atletico,2025-08-15
Versailles,0.97,0.87,0.10,0.94,0.44,0.50,0.04,0.43,-0.39,0.97,0.87,0.10,2,1,1,0.90,48.90,48.01,43.51,0.72,0.67,148,12,8,5,11.11,7.46,6.71,7,7,14,6,22,70.9,53.88,41.53,45.67,89.27,52.2,1,Versailles 2-1 Paris 13 Atletico,2025-08-15
Le Puy Foot,1.47,1.99,-0.52,1.34,1.89,-0.55,0.13,0.10,0.03,1.47,1.99,-0.52,1,2,-1,-0.48,50.30,48.74,45.45,0.35,0.95,223,6,11,17,31.43,17.89,13.66,3,6,20,5,6,46.3,33.6,60.27,57.8,53.7,38.13,0,Valenciennes 2-1 Le Puy Foot,2025-08-15
Valenciennes,1.99,1.47,0.52,1.89,1.34,0.55,0.10,0.13,-0.03,1.99,1.47,0.52,2,1,1,0.48,49.70,51.26,41.93,0.95,0.35,195,11,17,11,17.89,31.43,14.48,6,3,10,3,14,91.5,66.4,44.0,42.2,87.13,61.87,0,Valenciennes 2-1 Le Puy Foot,2025-08-15
Caen,0.64,1.18,-0.54,0.55,0.42,0.13,0.10,0.00,0.10,0.64,0.42,0.22,1,1,0,0.54,57.90,59.7,48.56,0.48,0.42,266,8,6,7,12.5,16.67,9.39,5,4,12,3,11,120.1,61.21,31.53,24.61,88.83,50.98,2,Quevilly-Rouen Métropole 1-1 Caen,2025-08-15
Quevilly-Rouen Métropole,1.18,0.64,0.54,0.42,0.55,-0.13,0.00,0.10,-0.10,0.42,0.64,-0.22,1,1,0,-0.54,42.10,40.3,47.03,0.42,0.48,178,5,7,6,16.67,12.5,11.50,4,5,12,0,16,76.1,38.79,96.6,75.39,85.4,49.02,0,Quevilly-Rouen Métropole 1-1 Caen,2025-08-15
Orléans,1.12,2.85,-1.73,1.12,2.82,-1.70,0.00,0.03,-0.03,1.12,2.85,-1.73,0,5,-5,-3.27,62.40,61.03,47.35,0.72,0.34,198,10,8,17,11.11,50.0,5.97,4,3,15,3,19,78.3,53.81,8.8,8.9,30.28,13.2,0,Sochaux 5-0 Orléans,2025-08-15
Sochaux,2.85,1.12,1.73,2.82,1.12,1.70,0.03,0.00,0.03,2.85,1.12,1.73,5,0,5,3.27,37.60,38.97,45.15,0.34,0.72,105,9,17,8,50.0,11.11,10.87,3,4,15,5,13,67.2,46.19,90.07,91.1,199.1,86.8,0,Sochaux 5-0 Orléans,2025-08-15
Stade Briochin,1.28,3.06,-1.78,0.31,2.48,-2.17,0.21,0.58,-0.37,0.52,3.06,-2.54,1,4,-3,-1.22,47.50,44.01,43.52,0.8,1.05,139,10,11,16,13.75,15.24,10.90,1,5,11,3,15,66.9,34.92,34.33,35.61,30.15,9.81,1,Fleury 4-1 Stade Briochin,2025-08-15
Fleury,3.06,1.28,1.78,2.48,0.31,2.17,0.58,0.21,0.37,3.06,0.52,2.54,4,1,3,1.22,52.50,55.99,46.82,1.05,0.8,194,20,16,11,15.24,13.75,8.84,5,1,14,9,18,124.7,65.08,62.07,64.39,277.11,90.19,2,Fleury 4-1 Stade Briochin,2025-08-15
Bourg-Péronnas,2.33,1.54,0.79,2.27,1.54,0.73,0.06,0.00,0.06,2.33,1.54,0.79,2,2,0,-0.79,48.30,45.18,43.24,0.55,0.65,142,12,16,6,29.09,9.23,10.38,5,6,15,4,14,92.1,62.74,69.47,79.06,95.37,64.54,1,Châteauroux 2-2 Bourg-Péronnas,2025-08-15
Châteauroux,1.54,2.33,-0.79,1.54,2.27,-0.73,0.00,0.06,-0.06,1.54,2.33,-0.79,2,2,0,0.79,51.70,54.82,42.79,0.65,0.55,161,3,6,16,9.23,29.09,8.23,6,5,18,1,16,54.7,37.26,18.4,20.94,52.4,35.46,1,Châteauroux 2-2 Bourg-Péronnas,2025-08-15
Rouen,1.14,0.74,0.40,0.16,0.74,-0.58,0.23,0.00,0.23,0.38,0.74,-0.36,1,1,0,-0.40,40.80,36.36,43.63,0.06,0.84,130,7,6,11,100.0,13.1,10.61,5,9,9,4,10,47.2,28.92,70.27,75.4,65.97,42.73,2,Dijon 1-1 Rouen,2025-08-15
Dijon,0.74,1.14,-0.40,0.74,0.16,0.58,0.00,0.23,-0.23,0.74,0.38,0.36,1,1,0,0.40,59.20,63.64,46.24,0.84,0.06,206,14,11,6,13.1,100.0,7.59,9,5,22,3,14,116.0,71.08,22.93,24.6,88.43,57.27,3,Dijon 1-1 Rouen,2025-08-15
Villefranche,1.04,1.78,-0.74,1.04,1.78,-0.74,0.00,0.00,0.00,1.04,1.78,-0.74,1,3,-2,-1.26,50.10,50.63,47.23,0.36,0.69,157,9,9,12,25.0,17.39,6.51,10,0,18,1,15,70.1,42.48,49.33,58.82,74.63,42.55,1,Aubagne 3-1 Villefranche,2025-08-15
Aubagne,1.78,1.04,0.74,1.78,1.04,0.74,0.00,0.00,0.00,1.78,1.04,0.74,3,1,2,1.26,49.90,49.37,43.45,0.69,0.36,128,14,12,9,17.39,25.0,8.32,0,10,16,3,17,94.9,57.52,34.53,41.18,100.77,57.45,2,Aubagne 3-1 Villefranche,2025-08-15
Versailles,1.39,1.05,0.34,1.26,0.96,0.30,0.13,0.08,0.05,1.39,1.05,0.34,1,0,1,0.66,56.80,50.88,47.03,0.78,0.66,195,15,11,16,14.1,24.24,6.41,6,4,24,8,23,76.3,48.51,26.67,31.3,79.23,49.88,0,Stade Briochin 0-1 Versailles,2025-08-08
Stade Briochin,1.05,1.39,-0.34,0.96,1.26,-0.30,0.08,0.13,-0.05,1.05,1.39,-0.34,0,1,-1,-0.66,43.20,49.12,46.71,0.66,0.78,148,10,16,11,24.24,14.1,10.44,4,6,18,6,18,81.0,51.49,58.53,68.7,79.6,50.12,2,Stade Briochin 0-1 Versailles,2025-08-08
Aubagne,1.41,3.23,-1.82,0.55,2.20,-1.65,0.11,1.02,-0.91,0.65,3.23,-2.58,0,3,-3,-1.18,36.50,34.03,42.34,0.42,0.63,116,6,7,18,16.67,28.57,19.60,3,7,12,2,6,47.2,21.01,76.47,81.7,38.91,15.56,0,Caen 3-0 Aubagne,2025-08-08
Caen,3.23,1.41,1.82,2.20,0.55,1.65,1.02,0.11,0.91,3.23,0.65,2.58,3,0,3,1.18,63.50,65.97,47.66,0.63,0.42,255,20,18,7,28.57,16.67,9.58,7,3,18,6,17,177.5,78.99,17.13,18.3,211.08,84.44,2,Caen 3-0 Aubagne,2025-08-08
Quevilly-Rouen Métropole,0.29,1.43,-1.14,0.19,1.05,-0.86,0.10,0.38,-0.28,0.29,1.43,-1.14,0,1,-1,0.14,54.90,58.97,48.57,0.35,0.51,210,12,6,13,17.14,25.49,9.79,5,2,31,6,13,79.7,50.28,25.93,32.91,46.67,32.67,0,Paris 13 Atletico 1-0 Quevilly-Rouen Métropole,2025-08-08
Paris 13 Atletico,1.43,0.29,1.14,1.05,0.19,0.86,0.38,0.10,0.28,1.43,0.29,1.14,1,0,1,-0.14,45.10,41.03,43.97,0.51,0.35,143,13,13,6,25.49,17.14,13.29,2,5,14,5,13,78.8,49.72,52.87,67.09,96.2,67.33,1,Paris 13 Atletico 1-0 Quevilly-Rouen Métropole,2025-08-08
Dijon,2.68,1.68,1.00,1.87,1.54,0.33,0.04,0.14,-0.10,1.92,1.68,0.24,2,1,1,-0.00,56.70,63.11,45.08,0.73,0.85,223,15,19,13,26.03,15.29,12.93,4,1,19,7,10,134.4,79.9,32.53,31.0,100.87,69.52,0,Orléans 1-2 Dijon,2025-08-08
Orléans,1.68,2.68,-1.00,1.54,1.87,-0.33,0.14,0.04,0.10,1.68,1.92,-0.24,1,2,-1,0.00,43.30,36.89,41.84,0.85,0.73,132,10,13,19,15.29,26.03,15.32,1,4,12,4,14,33.8,20.1,72.4,69.0,44.23,30.48,0,Orléans 1-2 Dijon,2025-08-08
Sochaux,0.97,1.09,-0.12,0.11,1.06,-0.95,0.10,0.04,0.06,0.21,1.09,-0.88,1,0,1,1.12,48.50,51.84,45.78,0.43,0.6,177,8,8,11,18.6,18.33,9.67,5,1,18,4,21,45.4,41.09,40.2,52.85,51.0,44.05,2,Le Puy Foot 0-1 Sochaux,2025-08-08
Le Puy Foot,1.09,0.97,0.12,1.06,0.11,0.95,0.04,0.10,-0.06,1.09,0.21,0.88,0,1,-1,-1.12,51.50,48.16,42.92,0.6,0.43,149,12,11,8,18.33,18.6,11.29,1,5,22,6,10,65.1,58.91,35.87,47.15,64.77,55.95,0,Le Puy Foot 0-1 Sochaux,2025-08-08
Fleury,0.48,1.96,-1.48,0.42,0.74,-0.32,0.06,1.22,-1.16,0.48,1.96,-1.48,0,0,0,1.48,50.50,39.94,43.04,0.33,0.89,162,5,9,13,27.27,14.61,8.33,3,8,5,2,14,69.8,33.38,31.93,42.43,63.57,30.56,0,Rouen 0-0 Fleury,2025-08-08
Rouen,1.96,0.48,1.48,0.74,0.42,0.32,1.22,0.06,1.16,1.96,0.48,1.48,0,0,0,-1.48,49.50,60.06,48.08,0.89,0.33,191,9,13,9,14.61,27.27,8.58,8,3,25,10,18,139.3,66.62,43.33,57.57,144.47,69.44,0,Rouen 0-0 Fleury,2025-08-08
Valenciennes,1.92,1.71,0.21,1.41,1.23,0.18,0.51,0.48,0.03,1.92,1.71,0.21,0,0,0,-0.21,45.70,57.4,48.48,0.51,0.58,176,11,13,16,25.49,27.59,9.40,7,3,25,13,14,87.9,53.83,67.8,89.53,124.4,70.51,2,Châteauroux 0-0 Valenciennes,2025-08-08
Châteauroux,1.71,1.92,-0.21,1.23,1.41,-0.18,0.48,0.51,-0.03,1.71,1.92,-0.21,0,0,0,0.21,54.30,42.6,43.20,0.58,0.51,169,9,16,13,27.59,25.49,9.75,3,7,12,4,12,75.4,46.17,7.93,10.47,52.03,29.49,0,Châteauroux 0-0 Valenciennes,2025-08-08
